# VELOCITY:     AVE_POFV:        ERROR:
BLOCCO 1
    0.122474 0.000567012 0.000567012           0
    0.367423   0.0404468   0.0404468           0
    0.612372   0.0820277   0.0820277           0
    0.857321    0.248918    0.248918           0
     1.10227     0.36232     0.36232           0
     1.34722    0.532046    0.532046           0
     1.59217    0.614262    0.614262           0
     1.83712    0.764521    0.764521           0
     2.08207    0.315825    0.315825           0
     2.32702    0.313368    0.313368           0
     2.57196    0.341908    0.341908           0
     2.81691    0.150636    0.150636           0
     3.06186     0.12531     0.12531           0
     3.30681    0.106976    0.106976           0
     3.55176   0.0455499   0.0455499           0
     3.79671   0.0378008   0.0378008           0
     4.04166           0           0           0
     4.28661           0           0           0
     4.53156           0           0           0
      4.7765           0           0           0
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 2
    0.122474 0.000378008  0.00047251 6.68229e-05
    0.367423   0.0536771    0.047062  0.00467761
    0.612372    0.137784    0.109906   0.0197128
    0.857321     0.38519    0.317054   0.0481793
     1.10227    0.203179     0.28275   0.0562649
     1.34722    0.474589    0.503317   0.0203142
     1.59217    0.491221    0.552742   0.0435017
     1.83712    0.684383    0.724452   0.0283329
     2.08207    0.419211    0.367518   0.0365522
     2.32702    0.469864    0.391616   0.0553294
     2.57196    0.326221    0.334064   0.0055463
     2.81691    0.124365      0.1375  0.00928839
     3.06186    0.123041    0.124176 0.000801875
     3.30681    0.107732    0.107354 0.000267292
     3.55176   0.0438489   0.0446994 0.000601407
     3.79671   0.0128523   0.0253265  0.00882063
     4.04166   0.0249485   0.0124743  0.00882063
     4.28661           0           0           0
     4.53156           0           0           0
      4.7765           0           0           0
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 3
    0.122474   0.0143643   0.0051031  0.00378113
    0.367423   0.0338317   0.0426519  0.00476344
    0.612372    0.118694    0.112835   0.0133578
    0.857321    0.370259    0.334789   0.0352328
     1.10227    0.304107    0.289869   0.0379577
     1.34722    0.350413    0.452349   0.0437634
     1.59217    0.477235    0.527573   0.0355442
     1.83712    0.545087    0.664663   0.0523437
     2.08207    0.542441    0.425826    0.053482
     2.32702    0.529967    0.437733    0.052711
     2.57196    0.404846    0.357658    0.019616
     2.81691   0.0958249    0.123609   0.0129228
     3.06186    0.148935    0.132429  0.00675985
     3.30681   0.0699314   0.0948799   0.0101867
     3.55176   0.0589692    0.049456  0.00390439
     3.79671   0.0134193   0.0213574  0.00671429
     4.04166  0.00415808   0.0097022  0.00630097
     4.28661           0           0           0
     4.53156           0           0           0
      4.7765           0           0           0
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 4
    0.122474  0.00831617  0.00590637  0.00291992
    0.367423   0.0466839   0.0436599  0.00367769
    0.612372    0.143265    0.120443   0.0119905
    0.857321    0.297303    0.325417   0.0276429
     1.10227    0.362698    0.308076   0.0325434
     1.34722    0.322063    0.419778   0.0432782
     1.59217     0.51995    0.525667   0.0267092
     1.83712    0.654331     0.66208   0.0393215
     2.08207    0.438489    0.428991   0.0402051
     2.32702    0.479125    0.448081   0.0405362
     2.57196    0.330946     0.35098    0.015808
     2.81691    0.254021    0.156212   0.0298523
     3.06186   0.0612372    0.114631   0.0162258
     3.30681   0.0814607   0.0915251  0.00817384
     3.55176   0.0825947   0.0577407   0.0077493
     3.79671           0   0.0160181  0.00683667
     4.04166           0  0.00727665  0.00517155
     4.28661           0           0           0
     4.53156           0           0           0
      4.7765           0           0           0
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 5
    0.122474           0   0.0047251  0.00256377
    0.367423   0.0595362   0.0468352  0.00408927
    0.612372    0.131547    0.122663  0.00979587
    0.857321    0.280482     0.31643   0.0235299
     1.10227    0.373094     0.32108   0.0285145
     1.34722    0.341719    0.404166   0.0373323
     1.59217    0.644692    0.549472   0.0301647
     1.83712    0.549434    0.639551   0.0373578
     2.08207     0.47251    0.437695   0.0330928
     2.32702    0.412217    0.440908   0.0330575
     2.57196    0.255911    0.331966   0.0211932
     2.81691    0.224537    0.169877   0.0268278
     3.06186     0.13287    0.118279   0.0133844
     3.30681   0.0939349   0.0920071  0.00655326
     3.55176   0.0793816   0.0620689  0.00730887
     3.79671   0.0117182   0.0151581  0.00552316
     4.04166  0.00378008  0.00657733  0.00418426
     4.28661   0.0115292  0.00230585  0.00206241
     4.53156  0.00359107 0.000718215 0.000642391
      4.7765           0           0           0
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 6
    0.122474           0  0.00393758  0.00225419
    0.367423    0.106031   0.0567012  0.00962951
    0.612372    0.162732    0.129342   0.0101884
    0.857321    0.192217    0.295728    0.027233
     1.10227    0.286152    0.315258   0.0243491
     1.34722     0.41543    0.406043   0.0311575
     1.59217    0.602922     0.55838   0.0264199
     1.83712    0.489709    0.614577   0.0385864
     2.08207    0.415997    0.434079   0.0277742
     2.32702    0.499537     0.45068   0.0289561
     2.57196    0.404279    0.344018   0.0208076
     2.81691    0.237011    0.181066   0.0245793
     3.06186    0.108677    0.116678   0.0112489
     3.30681   0.0519761   0.0853352  0.00818032
     3.55176   0.0720105   0.0637258  0.00627573
     3.79671           0   0.0126318   0.0051481
     4.04166           0  0.00548111  0.00362764
     4.28661   0.0224915  0.00567012  0.00351934
     4.53156   0.0153093  0.00315006   0.0022836
      4.7765           0           0           0
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 7
    0.122474           0  0.00337507  0.00200111
    0.367423    0.132114   0.0674744   0.0129464
    0.612372    0.161031    0.133869  0.00968659
    0.857321    0.210928    0.283614   0.0258972
     1.10227    0.232853    0.303486   0.0235451
     1.34722    0.503128    0.419913   0.0296329
     1.59217    0.563042    0.559046    0.022654
     1.83712    0.364966    0.578919    0.046731
     2.08207    0.495001    0.442782   0.0251331
     2.32702    0.481393    0.455067   0.0251497
     2.57196    0.513712     0.36826   0.0286672
     2.81691     0.16689    0.179041   0.0211512
     3.06186    0.164433    0.123501   0.0115265
     3.30681   0.0198454   0.0759795    0.011144
     3.55176   0.0107732   0.0561611  0.00883091
     3.79671   0.0124743   0.0126093   0.0044127
