1 12 32 29 25 13 34 3 30 20 4 23 33 19 15 16 6 11 10 7 2 21 9 27 5 18 31 28 24 8 26 14 17 22 
1 12 32 9 27 5 29 25 13 34 3 30 20 4 23 33 19 15 16 6 11 10 7 2 21 18 31 28 24 8 26 14 17 22 
1 9 27 5 18 31 12 32 29 19 33 23 4 20 30 3 25 13 34 15 16 6 11 10 7 2 21 28 24 8 14 17 22 26 
1 12 26 9 27 5 18 31 32 29 19 33 23 4 20 30 3 25 13 34 15 16 6 11 10 7 2 21 28 24 8 14 17 22 
1 9 27 5 11 10 18 31 12 32 29 19 33 23 4 20 30 3 25 13 34 15 16 6 7 2 21 28 24 8 14 17 22 26 
1 9 27 5 11 10 18 31 12 32 29 19 33 23 4 20 30 3 25 13 34 15 26 16 6 7 2 21 28 24 8 14 17 22 
1 3 25 13 34 15 16 6 7 2 21 19 33 23 4 20 26 9 27 5 29 32 12 31 18 10 11 28 24 8 14 17 22 30 
1 12 26 3 25 13 34 15 16 6 7 2 21 19 33 23 4 20 9 27 5 29 32 31 18 10 11 28 24 8 14 17 22 30 
1 9 16 6 11 10 7 32 21 2 12 31 18 5 27 15 34 13 25 29 19 33 23 4 20 30 3 28 24 8 14 17 22 26 
1 31 18 5 27 14 17 22 6 11 10 20 30 3 28 26 9 16 24 8 15 34 13 25 29 19 33 23 4 7 32 21 2 12 
1 31 18 5 27 14 17 22 6 11 10 20 30 3 28 26 9 16 24 8 15 34 13 25 29 19 33 23 4 7 32 21 2 12 
1 31 18 5 27 14 17 22 6 11 9 10 16 7 32 21 2 12 15 34 13 25 29 19 33 23 4 20 30 3 28 24 8 26 
1 9 16 6 11 10 7 32 31 18 5 27 14 17 22 20 21 2 12 15 34 13 25 29 19 33 23 4 30 3 28 24 8 26 
1 9 16 6 11 10 7 32 21 2 31 18 5 27 14 17 22 20 12 15 34 13 25 29 19 33 23 4 30 3 28 24 8 26 
1 9 16 6 11 10 7 32 31 18 21 2 5 27 14 17 22 20 12 15 34 13 25 29 19 33 23 4 30 3 28 24 8 26 
1 31 18 9 27 5 11 10 16 6 7 32 21 2 12 15 34 13 25 29 19 33 23 4 20 30 3 14 17 22 28 24 8 26 
1 31 18 9 27 5 11 10 16 6 7 32 21 2 12 15 34 13 25 29 19 33 23 4 20 30 3 14 17 22 28 24 8 26 
1 31 18 9 27 5 11 10 16 6 7 32 21 2 14 17 22 12 15 34 13 25 29 19 33 20 23 4 30 3 28 24 8 26 
1 31 18 9 3 16 30 4 23 33 19 29 6 11 10 7 32 21 2 5 27 15 14 17 22 20 12 34 13 25 28 24 8 26 
1 31 18 9 16 27 5 6 11 10 7 32 21 2 25 14 17 22 20 12 15 34 13 29 19 33 23 4 30 3 28 24 8 26 
1 31 18 9 16 27 5 6 11 10 7 20 14 17 22 32 21 2 12 15 34 13 25 29 19 33 23 4 30 3 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 32 21 2 16 14 17 22 20 12 15 34 13 29 19 33 23 4 30 3 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 34 15 12 20 22 17 14 16 3 32 21 2 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 34 15 12 20 22 17 14 16 3 32 21 2 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 17 22 20 12 15 34 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 17 22 20 12 15 34 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 17 22 20 12 15 34 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 25 27 5 6 11 8 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 10 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 25 27 5 6 11 10 7 30 4 23 33 19 29 13 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 6 11 10 7 30 4 23 33 19 29 13 25 27 5 16 3 32 21 2 14 34 15 12 20 22 17 28 24 8 26 
1 31 18 9 6 11 10 7 30 4 23 33 19 29 13 25 27 5 17 22 20 12 15 34 14 2 21 32 3 16 28 24 8 26 
1 31 18 12 20 22 17 14 2 21 3 16 13 29 19 33 30 4 23 32 7 10 11 6 5 27 25 9 15 34 28 8 24 26 
1 31 18 12 20 22 17 14 2 21 3 16 13 29 19 33 30 4 23 32 7 10 11 6 5 27 25 9 15 34 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 13 16 3 32 21 2 14 25 27 29 19 33 17 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 13 16 3 32 21 2 14 25 27 29 19 33 17 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 13 16 3 32 21 2 14 25 27 29 19 33 17 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 27 25 13 29 19 33 2 21 32 3 16 14 17 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 27 25 13 29 19 33 2 21 32 3 16 14 17 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 27 25 13 29 19 33 2 21 32 17 14 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 27 25 13 29 19 33 2 21 32 17 14 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 5 27 25 13 29 19 33 2 21 32 17 14 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 27 5 25 13 29 19 33 2 21 32 17 14 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 27 5 25 13 29 19 33 2 21 32 17 14 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 27 5 25 13 29 19 33 2 21 32 17 14 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 28 5 27 25 13 29 19 33 2 21 32 17 14 3 16 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 28 5 27 25 13 29 19 33 2 21 32 17 14 3 16 24 8 26 
1 31 18 9 10 11 6 27 5 25 13 29 19 33 2 21 32 17 14 34 15 12 20 22 23 7 30 4 3 16 28 24 8 26 
1 31 18 9 10 11 6 27 5 25 13 29 19 33 2 21 32 17 14 34 15 12 20 22 23 4 30 7 3 16 28 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 24 8 26 
1 31 18 9 34 15 12 20 22 23 4 30 7 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 24 8 26 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 12 15 34 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 16 3 14 17 32 21 2 33 19 29 13 25 5 27 28 6 11 10 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 32 17 14 3 16 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 16 3 14 17 32 7 30 4 23 22 20 34 15 12 
1 31 18 16 3 14 17 9 26 8 24 10 11 6 28 27 5 25 13 29 19 33 2 21 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 16 3 14 17 13 29 19 33 2 21 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 16 3 14 17 13 29 19 33 2 21 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 16 3 14 17 13 29 19 33 2 21 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 16 3 14 17 13 29 19 33 2 21 32 7 30 4 23 22 20 34 15 12 
1 31 18 9 26 8 24 10 11 6 28 27 5 25 16 3 14 17 13 29 19 33 2 21 32 7 30 4 23 22 20 34 15 12 
