1	14.5599	0
2	14.9016	0.241663
3	15.2645	0.337218
4	15.1879	0.261456
5	15.5331	0.372888
6	15.398	0.33432
7	15.6711	0.382154
8	15.6934	0.335036
9	15.6712	0.298543
10	15.6166	0.273644
11	15.4117	0.316285
12	15.4905	0.299581
13	15.4666	0.27749
14	15.5349	0.265952
15	15.46	0.25856
16	15.4405	0.243133
17	15.4158	0.230086
18	15.373	0.221236
19	15.3674	0.209663
20	15.331	0.202312
21	15.3432	0.193045
22	15.3457	0.184287
23	15.3882	0.181107
24	15.3525	0.177045
25	15.3597	0.170109
26	15.3216	0.167788
27	15.2748	0.16796
28	15.238	0.165948
29	15.1963	0.165379
30	15.1749	0.161242
31	15.1495	0.158034
32	15.1434	0.153211
33	15.1841	0.153861
34	15.1561	0.151855
35	15.1629	0.147669
36	15.1909	0.146182
37	15.1543	0.146739
38	15.1455	0.143138
39	15.1401	0.139572
40	15.1334	0.136239
41	15.1223	0.13337
42	15.118	0.130264
43	15.0777	0.133331
44	15.0637	0.131036
45	15.0625	0.12813
46	15.066	0.125394
47	15.0597	0.122886
48	15.0389	0.122068
49	15.035	0.119639
50	15.0629	0.120452
51	15.0747	0.118671
52	15.0373	0.122163
53	15.045	0.120103
54	15.0473	0.117901
55	15.0495	0.115778
56	15.0601	0.114199
57	15.0297	0.116187
58	15.0167	0.114901
59	15.0059	0.113463
60	15.0159	0.112011
61	14.9982	0.111567
62	14.9964	0.109783
63	15.0027	0.10822
64	14.993	0.106961
65	15.0091	0.10652
66	14.9936	0.106031
67	14.9845	0.104835
68	14.995	0.103821
69	14.9954	0.102318
70	14.9847	0.101422
71	14.9835	0.0999992
72	15.0002	0.0999816
73	14.9985	0.0986252
74	14.9903	0.0976329
75	14.9968	0.0965485
76	15.0085	0.0959793
77	15.0096	0.0947391
78	15.0081	0.0935364
79	14.9977	0.0929326
80	15.0088	0.0924369
81	15.014	0.0914393
82	15.0195	0.0904941
83	15.0397	0.0916245
84	15.0291	0.0911514
85	15.0205	0.0904843
86	15.0176	0.0894774
87	15.0029	0.0896392
88	14.9892	0.0896621
89	15.012	0.0915004
90	15.0223	0.0910622
91	15.0149	0.0903673
92	15.0161	0.0893944
93	15.0102	0.0886299
94	15.0165	0.087911
95	15.0051	0.0877192
96	15.0083	0.0868612
97	15.0071	0.0859733
98	15.0006	0.0853424
99	14.9802	0.0868894
100	14.9842	0.0861116
