1	5.46808	0
2	5.30024	0.11868
3	5.32161	0.0810215
4	5.22525	0.103231
5	5.23902	0.0834977
6	5.29287	0.0851956
7	5.27292	0.0753264
8	5.26576	0.06625
9	5.29692	0.0658134
10	5.38199	0.100102
11	5.41091	0.0950878
12	5.45811	0.0981845
13	5.49212	0.0963424
14	5.51502	0.0921419
15	5.54708	0.0914077
16	5.53564	0.086408
17	5.55582	0.0836488
18	5.55872	0.0790518
19	5.53708	0.0777965
20	5.51686	0.0764887
21	5.51932	0.0728859
22	5.50501	0.0709645
23	5.51466	0.0685316
24	5.52342	0.0662336
25	5.51115	0.0647107
26	5.5052	0.0624941
27	5.49147	0.06167
28	5.47507	0.0616089
29	5.45912	0.0615146
30	5.47318	0.0610484
31	5.46131	0.0602209
32	5.45005	0.059383
33	5.46105	0.0585934
34	5.44956	0.057985
35	5.45129	0.056354
36	5.45034	0.0547966
37	5.45865	0.0539418
38	5.46752	0.0532466
39	5.44984	0.0547364
40	5.44337	0.0537498
41	5.42624	0.0551005
42	5.41575	0.0547782
43	5.41867	0.053582
44	5.4128	0.0526849
45	5.42055	0.0520812
46	5.4176	0.0510321
47	5.42827	0.0510496
48	5.42638	0.050021
49	5.43228	0.0493467
50	5.42963	0.0484312
51	5.43306	0.0476033
52	5.43807	0.0469508
53	5.42566	0.0476775
54	5.42302	0.0468678
55	5.42377	0.0460218
56	5.43286	0.0460887
57	5.44103	0.0459976
58	5.44356	0.0452744
59	5.45194	0.0452762
60	5.44373	0.0452597
61	5.44796	0.0447144
62	5.45417	0.0444221
63	5.45978	0.0440703
64	5.46501	0.0436908
65	5.47122	0.0434575
66	5.47024	0.0428101
67	5.4739	0.0423275
68	5.46159	0.0434573
69	5.45327	0.0436173
70	5.45601	0.0430805
71	5.46106	0.0427682
72	5.45601	0.0424712
73	5.46518	0.0428673
74	5.46627	0.042302
75	5.46206	0.0419468
76	5.46162	0.0413972
77	5.46516	0.0410112
78	5.4583	0.0410561
79	5.46846	0.041774
80	5.46646	0.0412995
81	5.47186	0.0411405
82	5.469	0.0407381
83	5.47281	0.0404254
84	5.47231	0.0399472
85	5.47027	0.0395292
86	5.4642	0.0395341
87	5.46444	0.0390804
88	5.4715	0.0392682
89	5.46706	0.0390767
90	5.46309	0.0388443
91	5.4637	0.0384222
92	5.46072	0.0381199
93	5.46652	0.0381501
94	5.47372	0.0384171
95	5.47179	0.0380612
96	5.46878	0.0377831
97	5.46316	0.0378098
98	5.46803	0.0377368
99	5.47	0.0374067
100	5.4711	0.037049
